date,sentiment_label,sentiment_score
2024-08-06,Positive,0.903262197971344
2024-08-07,Neutral,0.9867943865912301
2024-08-08,Neutral,0.9962949951489767
2024-08-09,Positive,0.9835984621729169
2024-08-10,Neutral,0.8642855882644653
2024-08-11,Positive,0.9999959468841552
2024-08-12,Positive,0.913997837475368
2024-08-13,Positive,0.9997480392456055
2024-08-14,Positive,0.9259351074695588
2024-08-15,Positive,0.9631541702482436
2024-08-16,Neutral,0.9780956308046976
2024-08-17,Neutral,0.9935936331748962
2024-08-18,Positive,1.0
2024-08-19,Neutral,0.997490406036377
2024-08-20,Positive,0.8357242345809937
2024-08-21,Neutral,0.9906168580055236
2024-08-22,Positive,0.9999005198478699
2024-08-23,Neutral,0.9992569386959076
2024-08-25,Neutral,0.999991536140442
2024-08-26,Neutral,0.9985351165135702
2024-08-27,Neutral,0.9324290326663426
2024-08-28,Neutral,0.996636876934453
2024-08-29,Positive,0.9855618562017169
2024-08-30,Neutral,0.9162933111190796
2024-08-31,Neutral,0.9960843622684479
2024-09-01,Negative,0.9998397827148438
2024-09-02,Positive,1.0
2024-09-03,Negative,0.9848666667938233
2024-09-04,Negative,0.8675443728764852
2024-09-05,Positive,0.9442538917064667
2024-09-06,Negative,0.8848275393247604
2024-09-08,Positive,0.9999998807907104
2024-09-09,Negative,0.8731992642084757
2024-09-10,Positive,0.9999663829803468
2024-09-11,Neutral,0.9999964237213136
2024-09-13,Neutral,0.9993229707082113
2024-09-16,Positive,0.9999984502792358
2024-09-17,Neutral,0.9992520809173584
2024-09-18,Positive,0.9452762802441915
2024-09-19,Neutral,0.9786550998687744
2024-09-24,Positive,0.5229483842849731
2024-09-25,Neutral,0.9999940991401672
2024-09-26,Positive,0.9969785362482071
2024-09-27,Positive,0.8508257269859314
2024-09-29,Negative,0.7588381171226501
2024-09-30,Neutral,0.7427607178688049
2024-10-01,Neutral,0.8032212555408478
2024-10-02,Neutral,0.7991424202919006
2024-10-03,Neutral,0.9993582963943481
2024-10-04,Neutral,0.9890069365501404
2024-10-06,Positive,0.999891996383667
2024-10-07,Neutral,0.9955197274684906
2024-10-08,Positive,0.9950825572013855
2024-10-09,Positive,0.999851793050766
2024-10-10,Neutral,0.9648872762918472
2024-10-11,Neutral,0.9969605505466461
2024-10-14,Positive,0.9999916553497314
2024-10-15,Negative,0.9997878432273865
2024-10-16,Positive,0.999981701374054
2024-10-17,Neutral,0.9996020317077636
2024-10-18,Positive,1.0
2024-10-19,Positive,0.9999982118606568
2024-10-20,Negative,0.9999982118606568
2024-10-21,Neutral,0.9940812438726425
2024-10-22,Neutral,0.9998473972082138
2024-10-23,Positive,0.9945517480373383
2024-10-24,Positive,0.9270449082056681
2024-10-25,Neutral,0.9967939853668213
2024-10-28,Neutral,0.8993974924087524
2024-10-29,Neutral,0.96781075745821
2024-10-30,Neutral,0.9997473444257464
2024-10-31,Positive,0.9895622491836548
2024-11-01,Neutral,0.999693363904953
2024-11-02,Neutral,0.9989746809005736
2024-11-04,Neutral,0.9995885491371155
2024-11-05,Neutral,0.9919892152150472
2024-11-06,Positive,0.9982912465929985
2024-11-07,Neutral,0.9860538442929586
2024-11-08,Neutral,0.999914050102234
2024-11-11,Positive,0.9261502090253328
2024-11-12,Neutral,0.9703710632664817
2024-11-13,Positive,0.9923201733165317
2024-11-14,Positive,0.9941185944610171
2024-11-15,Neutral,0.9982149402300516
2024-11-17,Neutral,0.974905788898468
2024-11-18,Neutral,0.8997724833695785
2024-11-19,Neutral,0.9980369210243225
2024-11-20,Neutral,0.963015716522932
2024-11-21,Positive,0.953382993839225
2024-11-22,Neutral,0.908323222398758
2024-11-23,Positive,0.6851169069608053
2024-11-24,Neutral,0.867463231086731
2024-11-25,Neutral,0.9879568616549174
2024-11-26,Positive,0.9998177091280619
2024-11-27,Neutral,0.9998548775911331
2024-11-28,Neutral,0.999292492866516
2024-11-29,Neutral,0.9998870094617208
2024-12-01,Neutral,0.8911575675010681
2024-12-02,Neutral,0.9999429285526276
2024-12-03,Positive,0.9335230141878128
2024-12-04,Neutral,0.8647081136703492
2024-12-05,Neutral,0.9552312910556793
2024-12-06,Neutral,0.9709127396345139
2024-12-09,Neutral,0.9964192435145378
2024-12-10,Negative,0.9477672457695008
2024-12-11,Neutral,0.9979870766401291
2024-12-12,Neutral,0.9998644292354584
2024-12-13,Neutral,0.9866779744625092
2024-12-15,Positive,1.0
2024-12-16,Neutral,0.9644086261590322
2024-12-17,Neutral,0.9768791000048319
2024-12-18,Neutral,0.990650304726192
