date,article_count,avg_sentiment,sentiment_std,pos_neg_ratio,sentiment_ma5,sentiment_momentum,relative_volume
2022-09-13,4,0.7621481269598007,0.2750213124769195,,0.8486742109060288,0.006468549370765686,0.9090909090909091
2022-09-14,4,0.99883633852005,0.002108920910444245,,0.8978964000940323,0.23668821156024933,0.9090909090909091
2022-09-15,5,0.9983699917793274,0.0036349500798041573,,0.902949932217598,-0.00046634674072265625,1.234567901234568
2022-09-16,5,0.848938524723053,0.2069291733338478,,0.8727945119142533,-0.14943146705627441,1.2820512820512822
2022-09-17,1,1.0,0.0,,0.9216585963964462,0.15106147527694702,0.2631578947368421
2022-09-18,2,0.9999995827674866,5.900558791525164e-07,,0.9692288875579834,-4.172325134277344e-07,0.5263157894736842
2022-09-19,5,0.9805376291275024,0.030369358931518653,,0.9655691456794739,-0.019461953639984153,1.25
2022-09-20,14,0.9446561975138528,0.07615707705347378,,0.954826386826379,-0.03588143161364965,3.1460674157303368
2022-09-21,10,0.9820339441299438,0.0536898110207352,,0.9814454707077573,0.03737774661609106,2.1052631578947367
2022-09-22,4,0.8698372393846512,0.19167514715278836,,0.9554129185846876,-0.11219670474529264,0.8163265306122448
2022-09-23,3,0.9636079470316569,0.04129925584136108,,0.9481345914375214,0.09377070764700568,0.6896551724137931
2022-09-24,1,0.9894250631332396,0.0,,0.949912078238669,0.02581711610158277,0.2531645569620253
2022-09-26,1,0.9999492168426514,0.0,,0.9609706821044286,0.010524153709411732,0.2531645569620253
2022-09-27,2,0.9985891580581665,0.0010709514206618173,,0.9642817248900732,-0.0013600587844848633,0.5128205128205129
2022-09-28,1,0.4804239273071289,0.0,,0.8863990624745688,-0.5181652307510376,0.26666666666666666
2022-09-29,3,0.9995070497194926,0.0006819138054738721,,0.8935788830121358,0.5190831224123637,0.8219178082191781
2022-09-30,5,0.9992335319519043,0.001630356055899948,,0.8955405767758687,-0.0002735177675882161,1.3157894736842106
2022-10-03,3,0.907464325428009,0.16022270574046493,,0.8770435984929403,-0.09176920652389531,0.7894736842105263
2022-10-04,7,0.9710389035088676,0.03468086427775594,,0.8715335475830805,0.06357457808085853,1.707317073170732
2022-10-05,2,0.9197628796100616,0.10714643478081945,,0.9594013380436671,-0.05127602389880592,0.48780487804878053
2022-10-06,6,0.9961917499701182,0.009083522340806064,,0.9587382780937922,0.07642887036005652,1.4285714285714286
